76932,1011,168,332,20110829,120602,0.08,0.00,37.40193,-122.02720,218.89,0.00000,0.00000,119.565,832.0000000000,2.89154,1.0119,60.0000,60.7143,0.00000,0.00000,0.00000,0.00000,39.67,544,0,0,129,161,220,1,1,1,60,60,60,4,0,44,47,33,33,0,0,0,0,0,
77942,1010,169,501,20110829,120603,0.08,0.00,37.40193,-122.02720,213.20,0.00000,0.00000,119.565,836.0000000000,6.74695,1.0059,60.0000,60.3550,0.00000,0.00000,0.00000,0.00000,37.06,539,0,0,129,161,220,1,1,1,60,60,60,4,0,44,47,33,33,0,0,0,0,0,
78945,1003,173,674,20110829,120604,0.08,0.00,37.40193,-122.02720,216.04,0.00000,0.00000,118.478,850.0000000000,20.24097,10.7861,46.9364,506.2622,0.00000,0.00000,0.00000,0.00000,34.99,535,0,39,129,161,218,47,1,1,1,15,7,7,1,44,47,33,33,0,0,0,0,0,
79950,1005,165,839,20110829,120605,0.08,4.00,37.40193,-122.02721,172.94,0.00042,0.00122,116.304,880.0000000000,49.15662,77.8242,30.1273,2344.6323,1562.62145,1307.79724,0.63995,0.76464,36.54,538,0,76,129,160,214,1,1,101,32,14,1,13,1,44,47,33,33,0,110,74,0,0,
80959,1009,56,55,20110829,120606,0.08,9.35,37.40192,-122.02719,172.94,0.00110,0.00286,115.217,909.0000000000,77.10840,78.7857,45.4643,3581.9362,915.24426,869.84490,1.09260,1.14963,37.58,540,0,77,129,162,212,2,1,114,29,52,1,22,1,44,47,33,33,1,1,50,0,0,
81963,1004,58,113,20110829,120607,8.46,12.95,37.40192,-122.02716,102.50,0.00209,0.00395,113.043,908.0000000000,76.14453,85.8276,61.2586,5257.6791,700.11706,608.40032,1.42833,1.64365,41.26,547,0,88,129,161,208,1,92,1,59,1,42,25,1,46,47,33,33,1,100,44,0,0,
82967,1004,168,281,20110829,120608,11.34,15.86,37.40191,-122.02710,99.69,0.00308,0.00483,114.674,849.0000000000,19.27710,74.4762,63.7679,4749.1870,429.97882,127.57778,2.32570,7.83836,44.47,553,0,93,129,161,211,72,1,1,1,67,18,34,1,46,47,33,33,1,180,42,0,0,
83973,1006,165,446,20110829,120609,13.75,19.17,37.40191,-122.02704,88.47,0.00335,0.00585,116.304,898.0000000000,66.50598,67.5515,69.7818,4713.8671,392.85202,369.31863,2.54549,2.70769,41.79,548,0,85,129,161,214,56,1,1,1,68,21,30,1,48,47,33,33,2,15,30,0,0,
84974,1001,164,610,20110829,120610,17.34,22.26,37.40194,-122.02688,58.49,0.00905,0.00676,117.391,820.0000000000,-8.67474,45.2256,72.9451,3298.9875,101.36790,-41.86936,9.86506,-23.88381,49.93,563,0,69,129,161,216,1,16,7,64,0,59,28,1,51,47,33,34,2,100,12,0,0,
85977,1003,161,160,20110829,120611,21.57,22.59,37.40207,-122.02675,29.59,0.01136,0.00688,117.935,854.0000000000,24.09638,29.0807,67.0311,1949.3132,47.80861,115.14822,20.91674,8.68446,41.79,548,0,71,129,161,217,19,1,1,0,68,27,29,1,53,47,34,34,2,109,10,0,0,
86980,1003,172,332,20110829,120612,22.42,24.62,37.40215,-122.02671,23.08,0.00620,0.00750,117.391,849.0000000000,19.27710,25.7035,66.9884,1721.8349,77.41027,84.10932,12.91818,11.88929,46.09,556,0,76,129,160,216,1,27,10,68,0,58,30,1,53,47,34,34,2,165,13,0,0,
87983,1003,105,437,20110829,120613,22.91,24.26,37.40233,-122.02662,19.76,0.01322,0.00739,116.304,851.0000000000,21.20477,33.4476,72.9810,2441.0390,51.44358,93.03770,19.43877,10.74833,47.73,559,0,83,129,161,214,1,1,34,82,41,0,33,1,53,47,34,34,2,155,17,0,0,
88984,1001,165,602,20110829,120614,24.28,26.95,37.40242,-122.02658,18.26,0.00660,0.00819,115.217,898.0000000000,66.50598,42.6000,80.7576,3440.2727,145.02445,260.20507,6.89539,3.84312,53.85,570,0,100,129,161,212,1,44,32,84,3,59,37,1,53,47,34,34,2,229,27,0,0,
89987,1003,165,767,20110829,120615,25.39,29.06,37.40252,-122.02655,21.67,0.00738,0.00885,113.587,890.0000000000,58.79516,71.1152,99.1152,7048.5888,265.95391,210.31898,3.76005,4.75468,50.49,564,0,115,129,161,209,1,56,61,96,14,57,45,1,55,47,34,34,3,31,37,0,0,
91001,1014,142,141,20110829,120616,25.39,32.48,37.40271,-122.02639,21.67,0.01565,0.01000,106.522,902.0000000000,70.36145,73.1197,103.8451,7593.1225,136.67095,211.19166,7.31684,4.73504,47.18,558,0,154,129,161,196,1,145,60,120,1,93,59,1,55,47,34,34,3,125,50,0,0,
92010,1009,154,295,20110829,120617,31.19,36.81,37.40279,-122.02627,53.23,0.00870,0.01127,110.326,945.0000000000,111.80719,105.7597,128.7792,13619.6572,438.79507,306.70626,2.27897,3.26045,53.28,569,0,163,128,161,203,1,77,2,54,1,128,63,1,55,47,34,34,3,244,40,0,0,
93012,1002,153,448,20110829,120618,36.08,40.44,37.40290,-122.02597,70.96,0.01843,0.01230,110.870,964.0000000000,130.12048,100.7190,135.9804,13695.8027,206.86698,326.44375,4.83402,3.06331,47.73,559,0,192,129,161,204,1,67,161,132,9,114,68,1,57,47,35,35,4,88,39,0,0,
